,title,author,text,link_url
177,애린 왕자,최현애,"원작 『어린 왕자』는 전세계 독자들에게 기억 속 이야기를 너머 하나의 체화된 전설로 자리잡고 있다. 주인공 어린 왕자의 언어와 행동은 동심과 유년의 순수함으로 어른들의 세계를 투명하게 비춰준다. 1943년 출간 후 어른들을 위한 동화이자 세계적 고전으로 자리잡으면서 대체 불가, 설명 불가, 해석 불가한 이야기로 독자들의 사랑을 꾸준히 받고 있다.사투리로 재해석한 『애린 왕자』는 언어 실험의 일환으로 세월에 엷어지는 동심을 소환하는 새로운 형식을 보여준다. 역자는 원작의 감동을 전달하기 위해 언어 너머 프랑스어와 영어, 표준어를 거쳐 오롯이 경상도 사투리로 원문을 담았고 이 과정에서 지역 정서가 녹아든 개성 있는 동심을 정감 넘치는 사투리로 만날 수 있다. 또 발음에 충실한 사투리 표기로 맞춤법을 깨트리는 일탈과 재미도 만끽할 수 있다.『애린 왕자』는 도서출판 이팝의 첫 단행본이자 앙투안 드 생텍쥐페리의 탄생 120주년을 기념해 출간된 책이다. 도서출판 이팝은 단행본을 전세계 언어를 수집하는 독일 출판사 Tintenfass(www.verlag-tintenfass.de)와 협업으로 2020년 6월 해외에서 먼저 선보였다. Tintenfass사는 『애린 왕자』를 Edition 125번에 수록했다. 『애린 왕자』는 Tintenfass사가 제공한 프랑스어 원문과 원문에 충실한 영역본을 녹여낸 사투리 원문과 오리지널 삽화, 이국적인 표지 디자인으로 국내 독자들에게 이색적 감동을 선사할 것이다. The original 『Little Prince』 has become an embodied legend to readers around the world beyond the story in memory. The words and actions of the little prince, the protagonist, transparently illuminate the world of adults with the innocence and purity of childhood. Since its publication in 1943, it has been established as a fairy tale for adults and a world-class classic, and has consistently been loved by readers for its irreplaceable, inexplicable, and uninterpretable stories.『Aerinwangja』, reinterpreted in a Gyeonsang-do dialect, shows a new form of summoning the fainting heart as part of a language experiment. In order to convey the impression of the original work, the translator contains the original text in the Gyeongsang-do dialect through French, English, and standard languages ??beyond the language, and in this process, you can meet the unique concentricity that melts the local sentiment in a sentimental dialect. In addition, you can enjoy the fun and deviance of breaking the spelling with the dialect notation faithful to the pronunciation.『Aerinwangja』 is the first book published by iPapbooks and was published in commemoration of the 120th anniversary of the birth of Antoine de Saint-Exupery. Book Publishing iPapbooks first unveiled its books abroad in June 2020 in collaboration with German publisher Tintenfass (www.verlag-tintenfass.de), which collects languages ??around the world. Tintenfass has published 『Aerinwangja』 in Edition 125. 『Aerinwangja』 will impress domestic readers with the original French text provided by Tintenfass, the original artwork, and exotic cover designs in the dialect that melted the original text faithful to the original text.          ",http://www.yes24.com/Product/Goods/96174953
178,자기 앞의 생,로맹 가리,"유일하게 공쿠르 상을 두 번 받은 작가 로맹 가리하밀 할아버지, 사람은 사랑 없이도 살 수 있나요?‘휴머니즘의 작가’로 알려진 로맹 가리는 러시아 이민자 출신의 유태인이다. 2차세계대전 후 그는 세계 각지에서 외교관으로 일하면서 1956년에는 소설 『하늘의 뿌리』로 공쿠르 상을 수상했다. 그는 가명으로도 여러 소설을 발표했는데, 아자르의 이름으로 발표한 두번째 소설 『자기 앞의 생』으로 한 작가에게 결코 두 번 주어지지 않는다는 공쿠르 상을 수상하게 되면서 공쿠르 상을 두 번 받은 작가가 되었다. 작가는 자기의 실제 나이보다 많은 나이를 살고 있는 열네 살 모모의 눈을 통해 이해하지 못할 세상을 바라본다. 모모의 눈에 비친 세상은 결코 꿈같이 아름다운 세상이 아니다. 아이의 눈으로 바라보기 때문에 세상은 더욱 각박하고 모진 곳이다. 아랍인, 아프리카인, 창녀들, 노인... 모모가 사랑하는 사람들은 모두 사회로부터 소외되어 밑바닥 인생을 살아가는 사람들이다. 하지만 그들은 누구보다도 사랑에 가득 차서 살아간다. 그를 맡아 키워주는 창녀 출신의 유태인 로자 아줌마를 비롯해 이 소외된 사람들은 모두 소년을 일깨우는 스승들이다. 소년은 이들을 통해 슬픔과 절망을 딛고 살아가는 동시에, 삶을 껴안고 그 안의 상처까지 보듬을 수 있는 법을 배운다.『자기 앞의 생』은 ‘삶에 대한 무한하고도 깊은 애정’이 담겨 있는 소설이다. 그럼에도 불구하고 또한 아픈 소설이다. 모모의 등에 지워진 삶의 무게는 산을 오르기는커녕 어린 그에겐 가만히 서 있기도 쉬운 것이 아니다. 그러나 정작 가슴 아픈 것은 어린 모모의 인생을 짓누르는 그 삶의 무게가 아니다. 하지만 어린 모모는 그 무거움을, 너무 일찍 알아버린 인생의 슬픔을 내색하지 않는다. 그는 오히려 시니컬한 냉소로 그 무게를 떨쳐내려 한다. 새롭게 번역 출간된 『자기 앞의 생』은 프랑스 메르퀴르 드 프랑스 사와 정식으로 계약을 맺고 새롭게 번역된, 그야말로 정본이라 할 수 있다. 이 책에는 로맹 가리 사후에 갈리마르 출판사에서 출간된, 로맹 가리의 유서라 할 수 있는 『에밀 아자르의 삶과 죽음』도 함께 수록되어 있다.           ",http://www.yes24.com/Product/Goods/359901
179,프리즘,손원평,"하나하나 다른 마음과 생각으로 살아가고 있는 사람들…… 나는 누구와 연결되어 있을까 아름답고 날카롭게 산란하는 사랑의 빛깔들 『아몬드』의 작가 손원평의 신작 장편소설 타인에 대한 몰이해와 공감하지 못하는 현실을 감각적인 문체로 그려내는 작가 손원평의 신작 장편소설 『프리즘』이 출간되었다. 지난 8월 온라인 서점 yes24 선정 독자가 뽑은 ‘2020년 한국문학의 미래가 될 젊은 작가’ 1위. 올해 일본서점대상 번역소설부문 수상, 올 상반기 미국 아마존 에디터가 뽑은 최고의 책 TOP 20. 알라딘 선정 한국문학을 이끌어갈 앞으로가 기대되는 작가 손원평. 올 한해 누구보다 많은 관심을 한 몸에 받고 있는 그가 이번에 ‘사랑’에 관한 다양한 빛깔을 꺼내들며 다시 우리 앞에 나섰다.  신작 장편소설 『프리즘』은 네 남녀의 사랑에 대해, 만남과 이별의 과정에서 여러 갈래로 흩어지는 ‘마음’을 다양한 빛깔로 비추어가는 이야기이다. 타인과의 관계맺음이 불러오는 다양한 성장통에 천착했던 작가는 『프리즘』을 통해 사랑과 연애라는 어른들의 관계를 통해 스스로 얼마나 반추할 수 있는지, 더불어 얼마나 자기 자신을 좋아할 수 있는지를 말하고 있다. 사랑이 퇴색되어버린 남자 도원, 상처와 후회를 억지로 견뎌내는 재인, 아프고 후회해도 사랑을 멈출 수 없는 예진, 단 한 사람도 마음 안으로 들이지 못하는 호계. 이 네 주인공의 사랑에 대해, 사랑으로 움직여지는 그 마음의 각각의 지점들에 대한 이야기가 작가 손원평의 잔잔한 톤과 함께 밀도 높은 문장으로 그려진다.  ",http://www.yes24.com/Product/Goods/92300843
180,박사가 사랑한 수식,오가와 요코,"『박사가 사랑한 수식』에서는 노수학자와 가사도우미인 ‘나’, 그리고 열 살배기 나의 아들, 이 세 점이 수학과 야구팀인 한신 타이거스라는 두 가지 색의 띠로 엮인 삼각형을 이룬다. 대담무쌍하고 수학적이라고도 할 수 있는 구도에, 문장 몇 개로도 충분히 표현되는 기품 있고 그윽한 문학적 암시가 우아하게 얽혀간다. 여기에 실제의 수학이 곁들여지면서 스토리는 보다 두터워진다. 노수학자 ‘박사’와 ‘나’, 그리고 나의 아들 ‘루트’가 숫자로 소통하며 찬란한 순간들을 함께하는 내용의 이 작품은 ‘수’라는 특별한 소재로 따뜻한 감동을 전한다. 그렇다고 해서 고도의 수학적 지식을 요구하는 것은 아니다. 중학생 수준만 된다면 스토리를 이해하는 데에는 큰 무리가 없어 엄마와 아이가 함께 읽는 도서, 선물해서 함께 읽는 도서로 한국 독자들의 많은 사랑을 받았다. 이번 판에 특별히 추가된 후지와라의 작품해설은 수학자의 눈으로 본 작품에 대한 감상과 이 책의 탄생에 이르기까지의 과정을 담고 있어, 작품에 대한 독자의 이해를 한층 도와줄 것이다.          ",http://www.yes24.com/Product/Goods/14129345
181,햄릿,윌리엄 셰익스피어,"있음이냐 없음이냐, 그 간극에서 존재의 비극을 탐색한 극문학의 정수! 셰익스피어 4대 비극 중의 백미, 『햄릿』을 원본에 가장 근접한 번역으로 만난다 서구 문학사에서 한 획을 그었다고 해도 과언이 아닐 정도로 문제적인 인물로 평가받아 온 '햄릿'. 흔히 ""죽느냐 사느냐""로 번역되는 그의 독백은 하나의 식상한 속어가 돼 버렸지만 이번 민음사 세계문학전집의 『햄릿』은 그동안 무비판적으로 수용되었던 번역을 지양하고 보다 깊이 있는 작품 해석에 기반한 최종철 교수의 번역판을 새로 내놓는다. 이 책에서 To be, or not to be가 ""있음이냐 없음이냐""로 번역된 것은 이 비극이 단순한 복수극이 아니라, 복수라는 행위가 인간의 존재와 도덕성에 미치는 영향 및 그 행위의 본질을 추구하는 극이라는 해석을 바탕으로 가능하게 된 것이다. 그동안 무시되었던 르네상스 시대의 극문학으로서 『햄릿』의 의의를 최대한 살린 행별 구성 또한 이 책의 특징이다.                  ",http://www.yes24.com/Product/Goods/57197
182,칼의 노래,김훈,"""우리 시대 최고의 문장가 김훈은 공식적인 평가와는 다른 각도에서 조명한 역사적 인물들을 고아한 문체로 복원해낸다. 『칼의 노래』 『현의 노래』 『남한산성』과 같이 역사적 순간들을 살아갔던 개인의 내면에 초점을 둔 그의 주요작품들은 """"비역사성을 품은 역사소설""""이라 회자되며, 새로운 형태의 역사소설이 가능함을 평단과 독자들에 알렸다.""""무장 이순신의 실존적 고뇌""""라는 """"인간 이순신""""의 모습을 그려낸 『칼의 노래』는 """"한국문학에 벼락처럼 쏟아진 축복""""이라는 찬사를 받으며 2001년 동인문학상으로 선정되었다. 또한 이 작품은 프랑스 갈리마르 출판사가 20세기 이후 가장 뛰어난 문학작품만을 선정 출판하는 """"전세계 문학총서""""로 번역 소개되었다. 한국문학작품 중에서 이 시리즈에 선정 출판된 것은 현재까지 이 작품이 유일하다. ""          ",http://www.yes24.com/Product/Goods/11935986
183,광장/구운몽,최인훈,"광장이 없는 밀실과 밀실이 없는 광장-남과 북의 분단과 대결을 최초로 그리고 유일하게 이념적으로 접근한 현대 한국 문학의 고전, 주인공 이명준의 비극과 갈망은 우리 자신,우리 민족의 바로 그것이다.          ",http://www.yes24.com/Product/Goods/16357237
184,모스크바의 신사,에이모 토울스,"두 번의 혁명 이후 1920년대 러시아, 메트로폴 호텔에 종신 연금된 구시대 귀족 로스토프 백작의 우아한 생존기 뉴욕타임스 초장기 베스트셀러, 버락 오바마 전 미국 대통령의 2017년 추천 도서 『모스크바의 신사』가 현대문학에서 출간되었다. 『모스크바의 신사』는 미국 작가 에이모 토울스의 두 번째 장편소설로, 고전 문학을 연상시키는 작풍과 현대적이고 세련된 분위기, 매력 있는 등장인물을 잘 접목시켰다는 평가를 받으며 데뷔작 『우아한 연인Rules of Civility』에 이어 큰 성공을 이루었다. 토울스는 시대에 대한 깊은 이해와 사람에 대한 믿음, 이야기꾼의 기발한 상상력으로 독자들의 마음을 사로잡으며 베스트셀러 작가로서의 입지를 다졌다.  『모스크바의 신사』에서 에이모 토울스는 암울한 시대를 재치 있게 풍자하고, 알렉산드르 로스토프 백작이라는 한 개인의 소중한 하루를 통해 시대의 숨은 낭만을 밖으로 꺼내놓는다. 역사와 철학, 문학과 예술에 정통한 백작답게 그의 하루는 풍성한 이야깃거리로 가득하다. 그리고 그 하루가 모여 만들어낸 이야기는 역사적 사건이나 드라마틱한 서사가 지나치기 쉬운 시대의 아름다운 부분들을 발견해 세심하게 조명한다. 백작의 다락방 서가를 가득 채운 도스토옙스키, 톨스토이, 체호프, 디킨스의 책은 그의 우아함이 어디에서 왔는지 보여준다. 여기에 고급 와인과 요리, 발레와 영화 이야기는 시절에 대한 상상력을 자극하는 동시에 풍성한 읽을거리를 제공한다. 『모스크바의 신사』에서는 호텔 안 평범한 소동이 역사적 사건과 연결되고, 스치듯 지나가는 인물과 물건들이 중요한 역할을 하며 하나의 큰 이야기를 완성한다. 아름다운 묘사, 한 편의 미스터리를 읽는 것 같은 정교한 구성, 시대를 뛰어넘은 명작들의 향연이 독자에게 지적 즐거움을 선물한다.  ",http://www.yes24.com/Product/Goods/61842744
185,셰익스피어 4대 비극 컬렉션 세트,윌리엄 셰익스피어,"인간의 고통에 대한 가장 원숙하고도 냉혹한 성찰, 민음사의 세계문학전집 셰익스피어 4대 비극을 세트로 묶었다. 존재의 비극을 탐색한 극문학의 정수 『햄릿』, 모든 시대를 막론하고 가장 현대적인 작품 『오셀로』, 셰익스피어 4대 비극 중 가장 화려하고 잔인한 작품 『맥베스』, 소포클레스의 『안티고네』와 비견되는 서구 문학의 가장 위대한 성취 『리어왕』을 한 번에 만나볼 수 있다*이 책은 세트상품입니다.(전4권)1)『햄릿』2)『오셀로』3)『맥베스』4)『리어왕』          ",http://www.yes24.com/Product/Goods/7979861
186,듄 신장판 2,프랭크 허버트,"역사상 가장 많이 팔린 SF이자 독자들이 뽑은 역대 최고의 SF인 프랭크 허버트의 대작 『듄』이 신장판 전집으로 황금가지에서 출간되었다. 2001년 첫 번역본이 출간된 이후 20년 만에 재출간된 신장판은, 기존의 18권 반양장본을 원서와 동일한 6권으로 묶은 양장본으로서, 김승욱 역자가 6개월여의 원본 대조 작업을 통해 번역을 새롭게 손본데다, 전집 가격은 20년 전보다 오히려 10% 이상 낮게 책정되었다. 『듄』은 지금까지 2000만 부 이상의 판매고를 올리며 전 세계에서 가장 많이 판매된 SF로 알려져 있으며, 「컨택트」, 「블레이드 러너 2049」의 감독인 드니 빌뇌브에 의해 대작 할리우드 영화로 올 10월 공개될 예정으로, 예고편 공개만으로 원작 소설이 베스트셀러에 오르는 등 전 세계적으로 높은 주목을 받고 있는 기대작이다. 1965년 제정된 네뷸러 상의 첫 수상작으로 선정, 다음해 휴고 상을 연이어 수상하며 베스트셀러에 등극함으로써 비평계와 독자들의 동시 찬사를 받은 『듄』은, 1984년에는 거장 데이비드 린치에 의해 영화화되었으며, 2000년에는 미니시리즈로 제작되어 에미상을 수상하기도 하였다. 또한 1992년에 웨스트우드의 게임 「듄」으로 제작되어 실시간 SF 전략시뮬레이션 게임의 세계적인 붐을 주도하여 「스타크래프트」의 탄생의 단초가 되기도 하였다.  특히 「듄」은 여러 영상물에 크나큰 영향을 끼친 것으로 유명한데, 대표적으로 조지 루카스의 「스타워즈」가 꼽히며, 그 외에도 미야자키 하야오 감독의 대표작 「바람 계곡의 나우시카」와 HBO 인기작 「왕좌의 게임」를 포함하여 영화, 게임, 음악, 소설 등 반세기 동안 수많은 서브컬처에 절대적인 영향을 끼친 작품으로 잘 알려져 있다.  우주 시대 인류 역사가 담긴 『듄』 전집은 사막 행성인 '아라키스'를 배경으로, 철학, 인종, 종교, 정치, 문화, 역사 등을 모두 담아낸 대하 SF이다. 총 6부로 구성되어 있으며, 1부는 폴 아트레이데스를 주인공으로 하여 아트레이데스 가문이 황제와 하코넨 가문의 정략적인 함정에 빠져 몰락했다가 폴에 의해 복권되는 과정을 한국 출판본 기준으로 근 1000쪽에 이르는 장대한 분량으로 집필하였다. 2부는 전 우주의 왕좌에 올라선 폴과 그의 지배에 억눌렸던 다른 정치 세력들의 새로운 음모를 그리고, 3부는 폴의 자녀인 레토와 가니마를 주인공으로 하여, 아트레이데스 가문의 권력 투쟁 과정을, 4부에선 수천 년 동안 독재자로 군림하게 된 레토 아트레이데스와 저항 세력의 이야기를, 5부와 6부에선 황제 사후, 베네 게세리트와 명예의 어머니 사이에 벌어지는 치열한 싸움을 다루는 등 수천 년의 우주 역사를 상세히 담아낸다.  ",http://www.yes24.com/Product/Goods/97247817
187,당신 인생의 이야기 (리커버),테드 창,"<B>“이 한 권의 소설로, 테드 창은 단숨에 전설이 되었다!”전 세계 21개 언어로 번역 출간!최고의 SF에 수여되는 모든 상을 석권한 놀라운 소설![가디언] 선정 21세기 최고의 책 100</B>단 한 권의 소설집으로 “전 시대를 통틀어 가장 위대한 과학소설 작가 중의 한 명”이라는 명성을 얻은 테드 창의 『당신 인생의 이야기』 리커버 양장본! 『당신 인생의 이야기』는 ‘독보적 상상력의 대가’로 자리매김한 지금의 테드 창을 전 세계에 알린 그의 첫 번째 작품집으로, 과학적 상상력에 기초한 전혀 다른 차원의 소재와 시종일관 탄성을 자아내게 하는 놀라운 서사를 통해 최고의 과학소설에 수여되는 모든 상을 석권했다. 테드 창은 인간 사회에 큰 영향을 미쳐왔고 앞으로도 그럴 가능성이 농후한 과학철학적 담론들을 가능한 한 여러 측면에서 파헤치는 동시에 그것을 지극히 인간적인 은유에 담아 펼쳐낸다. 독특하고 치밀한 상상력을 통해 불안한 미래에 대한 철학적 질문들을 던지며 ‘인간의 가치’에 대해 이야기하는 『당신 인생의 이야기』는 동시대가 가장 기다려온 소설집이다.           ",http://www.yes24.com/Product/Goods/86623101
188,스마트폰을 떨어뜨렸을 뿐인데,시가 아키라," 일본 아마존 베스트셀러 제15회 이 미스터리가 대단해 大賞 2017 일본 열도를 뒤흔든 책 독자는 소설『스마트폰을 떨어뜨렸을 뿐인데』의 설정을 생각해 낸 저자의 비범함에 놀라지 않을 수 없다. 스마트폰을 택시 안에 깜빡 두고 내린다는, 현대인이라면 누구나 한번쯤 경험했을 법한 설정은 독자에게 압도적인 현실감을 불어 넣는다. 이야기는 세 가지 시점을 번갈아 가며 진행된다. 스마트폰을 주운 남자, 그 표적이 된 이나바 아사미, 그리고 가나가와의 어느 숲속에서 백골 상태의 여성 사체를 발견한 형사! 독자는 이 세 가지 시점을 동시에 읽어가면서도 저자의 상황 설명에 과부족이 전혀 없어, 단 한순간도 책에서 눈을 뗄 수 없다. 글을 이끌어가는 시가 아키라의 훌륭한 솜씨는 흡사 숙련된 외과의나 한 치의 오차도 없는 우수한 수학자의 그것에 비견될 만하다.  중복 없는 속도감 있는 전개, 유머 가득한 문체, 무슨 일이 있어도 독자를 즐겁게 만들겠다는 엔터테인먼트 소설적 재미, 자연스럽게 영상이 떠오르도록 만드는 이미지 환기력, 현대인의 공포를 끄집어내는 동시대성, 그 외 다양한 매력이 시가 아키라의 소설 속에 녹아 있다. 이 소설의 장르를 굳이 분류해 보자면, 「미스터리 성향이 강한 서스펜스 소설」이 되겠지만, 그것만으로 충분하지 않다. 호러소설로도, 근미래 SF소설로도, 어떤 면에서는 청춘소설이나 연애소설로도 볼 수 있다. 잔학하고 에로틱한 냄새도 난다. 시가 아키라는 무한한 잠재력을 가지고 있는 작가임에 틀림없다. ",http://www.yes24.com/Product/Goods/57521013
189,바다는 잘 있습니다,이병률,"숱한 낙담 끝에 오는 다짐들,그럴 수밖에 없는 최종의 마음들설명할 수 없는 생의 절박함과 바닥없는 슬픔을 응시하는 깊고 저린 시편들로 우리 마음의 경계를 흔들어온 이병률 시인이 다섯번째 시집 『바다는 잘 있습니다』(문학과지성사, 2017)를 펴냈다. 온전히 혼자가 되는 일에 골몰하며, 자신을 확인하고 동시에 타인을 발견해가는 뜨겁고도 명확한 인식의 순간들로 주목받았던 『눈사람 여관』(2013) 이후 쓰고 발표한 시 60편을 묶고 있다. 감각과 감정의 날을 최대치로 벼려낸 언어들로 가득한 이번 시집에서 이병률은, 믿음에서 비롯한 사람의 자리를 묻고 또 묻는 일, 어쩌면 사랑과 가까워지는 일에 힘을 기울인다. “그의 시는 대단한 결기로 포장되어 있지도 않고 냉소나 환멸로 손쉽게 치환되어 있지도 않으며, 그래도 그럭저럭 살 만하지 않으냐 눙치려 들지도 않는다. 낙담의 자리에서 지탱하려고 힘을 모으는, 은은하고도 든든한 모습으로 그는 서 있다”(시인 김소연).          ",http://www.yes24.com/Product/Goods/50314048
190,갈매기의 꿈 (50주년 기념 초판본 커버 특별 에디션),리처드 바크,"출간 50주년 기념 오리지널 커버 특별 에디션!리처드 바크의 세계적인 베스트셀러 『갈매기의 꿈』(원제: Jonathan Livingston Seagull)이 올해로 출간 50주년을 맞았다. 1970년 뉴욕 맥밀란 출판사에서 초판이 발행된 이래 전 세계 40개 언어로 출간되어 4500만 부의 누적 판매를 기록한 『갈매기의 꿈』은 명실공히 현대의 고전으로 자리 잡았다. 『갈매기의 꿈』 한국어판을 독점 계약한 나무옆의자는 출간 50주년을 기념하여 오리지널 초판본 커버로 새 단장한 특별 에디션을 선보인다. 검은 바탕에 이 책의 트레이드마크인 비상하는 갈매기가 강렬하게 새겨진 초판본 커버 디자인을 그대로 재현한 이번 50주년 기념판은, 그동안 『갈매기의 꿈』에서 인생의 소중한 가르침을 발견한 독자는 물론 자신만의 꿈과 이상을 추구하는 이들에게 각별한 선물이 될 것이다.             ",http://www.yes24.com/Product/Goods/91924242
191,키르케,매들린 밀러,"고전은 존경의 끄덕임으로 읽는 게 아니라, 새롭게 발굴하는 것이다! 마녀 키르케, 여성 서사를 시작하다 매들린 밀러는 고전을 현대적으로 재해석하는 작가들 중에서 ‘가장 현대적인 관점’을 가진 작가로 평가받는다. 서양 문학의 근간을 이루는 호메로스의 서사시에서 매들린 밀러가 주목하는 인물과 서사는 확실히 지금 독자들의 관심사에 맞닿아 있다. 신들조차 예언의 대상에서 제외하는 인물인 아킬레우스의 친구, 파트로클로스를 화자로 삼는다거나, 3천 년 가까이 남성의 전유물로 여겨져온 ‘서사시’라는 장르를 ‘여성의 목소리’에 힘을 실어 ‘여성 서사시’로 재발굴함으로써 고전에 현대적인 숨결을 불어넣는다.  매들린 밀러는 서양 문학에서 최초로 등장하는 마녀, 키르케에 주목한다. 태양신 헬리오스와 님프 사이에서 태어난 키르케는 그리스 신화에서 마법에 능한 마녀의 대명사로 간주되어 왔다. 지중해 외딴 섬인 ‘아이아이에’에 살며 커다란 베틀로 천을 짜거나, 마법을 부려 사람들을 사자나 늑대로 변신시키는 존재. 영웅 오디세우스의 부하들을 돼지로 만들고, 1년 동안 그의 발목을 붙잡는 존재, 키르케. 『오디세이아』에서 키르케는 남성들이 두려워하는 능력을 갖춘 여성을 상징한다. ‘최초의 마녀’ 키르케에 매료된 매들린 밀러는 처음부터 ‘여성 서사시’를 만들기로 작정하고 소설 『키르케』 집필에 들어갔다고 한다. 호메로스의 『오디세이아』에서도 키르케는 이미 자신만의 서사를 갖고 있는 인물이다. 예지력과 마법을 가진 능력자이며, 그 능력으로 오디세우스가 고향 이타카로 돌아갈 수 있게 돕는다. 조카딸 메데이아의 죄를 씻어주기도 하며, 나중에 메데이아가 이복동생을 잔인하게 죽인 것을 알게 되었을 때는 그녀를 자신의 섬에서 내쫒는 성정을 가진 인물이기도 하다.  서사시는 남성의 전유물로 여겨져왔다. 여성 서사시가 없는 것은 여성에게 서사가 없기 때문이 아니다. 여성은 자신의 서사를 읊을 목소리가 없었다. 호메로스가 오디세우스에게 목소리를 부여했다면, 매들린 밀러는 키르케에게 목소리를 선사하기로 한다. 키르케가 우리에게 들려줄 이야기는 이미 차고 넘치기 때문이다. 매들린 밀러는 키르케의 모든 상징물에서도 서사를 발굴한다. 여성 서사는 그들에게 질문을 던지고 귀를 기울일 때 어디에서든 만들어질 수 있다. ",http://www.yes24.com/Product/Goods/90344587
192,모비 딕,허먼 멜빌,"서두에서부터 ‘고래’에 대한 ‘어원’ 탐구와 문헌 ‘발췌록’이 등장하고, 작가의 체험과 도서관에서 조사하고 연구한 고래와 포경에 대한 갖가지 지식이 총망라된 이 독특한 소설은 출간 당시에는 어렵고 낯설다는 이유로 외면당했지만 작가가 죽고 30여 년 후에 재평가되기 시작했고 오늘날 미국문학을 대표하는 걸작이 되었다.집착과 광기에 사로잡힌 한 인간의 투쟁과 파멸을 그린 전율적인 모험소설이자 최고의 해양문학, 미스터리와 공포가 충만한 미국식 고딕소설이자 뛰어난 상징주의 문학 또는 자연주의 문학. 이처럼 다양한 각도로 해석되고 평가되는 『모비 딕』은 고래와 포경업에 관해 인류가 탐색하고 축적해온 지식들, 우주와 인간에 대한 철학적 명상들로 가득하다. 끝없이 펼쳐지는 바다와 하늘, 거친 파도와 폭풍, 그리고 다시 잔잔한 바다와 하늘. 대양에서 펼쳐지는 에이해브와 모비 딕의 대결은 자연의 의지에, 우주의 힘에 대항하는 인간의 모습을 떠올리게 하고, 그때 그 바다는 우주의 섭리를, 삶의 비극을 가르치는 장이 된다. 부정적이고 우울한 세계관에 영혼이 마비되어버린 에이해브의 비극을 통해 우리는 인간 영혼의 다의적인 패배와 승리, 파괴의 충동, 선과 악의 갈등, 그리고 인간이라는 존재에 대해 다시금 되돌아보게 된다.           ",http://www.yes24.com/Product/Goods/5123448
193,안나 카레니나 세트,레프 톨스토이,"19세기 러시아가 낳은 위대한 예술가 톨스토이.그가 남긴 최고의 리얼리즘 소설19세기 러시아의 대문호 레프 톨스토이의 『안나 카레니나』(Анна Каренина)가 민음사 세계문학전집 세트로 출간되었다. 동시대 작가인 도스토예프스키로부터 “완벽한 예술 작품”이라는 평가와, 역시 러시아 출신 소설가인 나보코프로부터 “톨스토이 스타일의 정점”이라는 극찬을 받은 바 있는 작품이다. 2007년 《타임》지에서 현대 작가 125명을 대상으로 한 설문을 통해 “지금까지 쓰인 가장 훌륭한 소설”로 뽑히기도 했다. 톨스토이 자신도 『안나 카레니나』를 “나의 진정한 첫 소설”로 여겼다고 한다. 민음사 세계문학전집의 『안나 카레니나』는 러시아 문학을 전공한 젊은 번역자 연진희가 21세기의 감수성에 맞는 새로운 번역을 선보인다. 스테판 공작이 가정교사와 바람을 피운 사건 때문에 부부 사이에 불화가 생기자, 그의 여동생 안나 카레니나는 이들을 화해시키기 위해 모스크바로 온다. 페테르부르크에서 고위 관리의 아내로, 한 아이의 어머니로 행복하게 살던 아름다운 여인 안나는 이곳에서 만난 브론스키 백작에게 사로잡히고 만다. 브론스키는 스테판의 처제 키티에게 구애하던 중이었으나 그 역시 안나에게 빠져들고 마는데... *이 책은 세트상품입니다.(전3권)『안나 카레니나』 1~3          ",http://www.yes24.com/Product/Goods/7979860
